日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20260331,6135,牧野フライス製作所,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20260331,6136,オーエスジー,プライム（内国株式）,3600,機械,8,機械,4,TOPIX Mid400
20260331,6137,小池酸素工業,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6138,ダイジェット工業,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6140,旭ダイヤモンド工業,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20260331,6141,ＤＭＧ森精機,プライム（内国株式）,3600,機械,8,機械,4,TOPIX Mid400
20260331,6143,ソディック,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20260331,6144,西部電機,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6145,ＮＩＴＴＯＫＵ,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6146,ディスコ,プライム（内国株式）,3600,機械,8,機械,2,TOPIX Large70
20260331,6147,ヤマザキ,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6149,小田原エンジニアリング,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6150,タケダ機械,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6151,日東工器,プライム（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20260331,6155,高松機械工業,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6156,エーワン精密,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6157,日進工具,スタンダード（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20260331,6158,和井田製作所,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6159,ミクロン精密,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6161,エスティック,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6165,パンチ工業,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6166,中村超硬,グロース（内国株式）,3600,機械,8,機械,-,-
20260331,6167,冨士ダイス,プライム（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20260331,6168,ＯＮＥ　ＧＲＯＵＰ,PRO Market,3600,機械,8,機械,-,-
20260331,6171,土木管理総合試験所,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260331,6173,アクアライン,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260331,6174,デンタス,PRO Market,9050,サービス業,10,情報通信・サービスその他,-,-
20260331,6176,ブランジスタ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260331,6177,ＡｐｐＢａｎｋ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260331,6178,日本郵政,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,2,TOPIX Large70
20260331,6180,ＧＭＯメディア,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260331,6181,タメニー,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260331,6182,メタリアル,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260331,6183,ベルシステム２４ホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20260331,6184,鎌倉新書,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20260331,6185,ＳＭＮ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260331,6186,一蔵,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260331,6189,グローバルキッズＣＯＭＰＡＮＹ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260331,6190,フェニックスバイオ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260331,6191,エアトリ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20260331,6193,バーチャレクス・ホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260331,6194,アトラエ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20260331,6195,ホープ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260331,6196,ストライク,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
20260331,6197,ソラスト,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20260331,6198,キャリア,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260331,6199,セラク,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20260331,6200,インソース,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
20260331,6201,豊田自動織機,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機,2,TOPIX Large70
20260331,6203,豊和工業,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6208,石川製作所,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6209,リケンＮＰＲ,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20260331,6217,津田駒工業,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6218,エンシュウ,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6222,島精機製作所,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20260331,6223,西部技研,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6224,ＪＲＣ,グロース（内国株式）,3600,機械,8,機械,-,-
20260331,6226,守谷輸送機工業,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6227,ＡＩメカテック,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6228,ジェイ・イー・ティ,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6229,オーケーエム,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6230,ＳＡＮＥＩ,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6231,木村工機,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6232,ＡＣＳＬ,グロース（内国株式）,3600,機械,8,機械,-,-
20260331,6233,ＫＬＡＳＳ,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6235,オプトラン,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20260331,6237,イワキポンプ,プライム（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20260331,6238,フリュー,プライム（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20260331,6239,ナガオカ,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6240,ヤマシンフィルタ,プライム（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20260331,6245,ヒラノテクシード,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6246,テクノスマート,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6247,日阪製作所,プライム（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20260331,6248,横田製作所,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6249,ゲームカードホールディングス,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6250,やまびこ,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20260331,6254,野村マイクロ・サイエンス,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20260331,6255,エヌ・ピー・シー,グロース（内国株式）,3600,機械,8,機械,-,-
20260331,6257,藤商事,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6258,平田機工,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20260331,6262,ＰＥＧＡＳＵＳ,スタンダード（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20260331,6264,マルマエ,プライム（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20260331,6265,コンバム,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6266,タツモ,プライム（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20260331,6267,ゼネラルパッカー,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6268,ナブテスコ,プライム（内国株式）,3600,機械,8,機械,4,TOPIX Mid400
20260331,6269,三井海洋開発,プライム（内国株式）,3600,機械,8,機械,4,TOPIX Mid400
20260331,6272,レオン自動機,プライム（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20260331,6273,ＳＭＣ,プライム（内国株式）,3600,機械,8,機械,2,TOPIX Large70
20260331,6276,シリウスビジョン,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260331,6277,ホソカワミクロン,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20260331,6278,ユニオンツール,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20260331,6279,瑞光,プライム（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20260331,6282,オイレス工業,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20260331,6284,日精エー・エス・ビー機械,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20260331,6286,靜甲,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6287,サトー,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20260331,6289,技研製作所,プライム（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20260331,6291,日本エアーテック,スタンダード（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20260331,6292,カワタ,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,6294,オカダアイヨン,プライム（内国株式）,3600,機械,8,機械,-,-
20260331,6298,ワイエイシイホールディングス,プライム（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20260331,6301,小松製作所,プライム（内国株式）,3600,機械,8,機械,2,TOPIX Large70
20260331,6302,住友重機械工業,プライム（内国株式）,3600,機械,8,機械,4,TOPIX Mid400
20260331,6305,日立建機,プライム（内国株式）,3600,機械,8,機械,4,TOPIX Mid400
20260331,6306,日工,プライム（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
